"ORDER_ID","CUSTOMER_ID","ORDER_DATE","ORDER_STATUS","SHIPPING_ID","DELIVERY_DATE","TRANSACTION_ID","PRODUCT_ID","ORDER_QUANTITY","RETURN_QUANTITY","RETURN_DATE"
"OD10218","C165",2023-11-02,"Delivered","SH10218",2023-11-04,"TR10232","SKU12212",4,"",NA
"OD10218","C165",2023-11-02,"Delivered","SH10218",2023-11-04,"TR10232","SKU11398",4,"",NA
"OD10218","C165",2023-11-02,"Delivered","SH10218",2023-11-04,"TR10232","SKU14875",4,"",NA
"OD10218","C165",2023-11-02,"Delivered","SH10218",2023-11-04,"TR10232","SKU10768",5,"",NA
"OD10218","C165",2023-11-02,"Delivered","SH10218",2023-11-04,"TR10232","SKU11342",2,"",NA
"OD10219","C49",2023-08-16,"Delivered","SH10219",2023-08-19,"TR10233","SKU12367",3,"",NA
"OD10219","C49",2023-08-16,"Delivered","SH10219",2023-08-19,"TR10233","SKU13323",3,"",NA
"OD10220","C100",2023-08-17,"Delivered","SH10220",2023-08-20,"TR10234","SKU10104",3,"",NA
"OD10220","C100",2023-08-17,"Delivered","SH10220",2023-08-20,"TR10234","SKU11866",4,"",NA
"OD10220","C100",2023-08-17,"Delivered","SH10220",2023-08-20,"TR10234","SKU12372",2,"",NA
"OD10220","C100",2023-08-17,"Delivered","SH10220",2023-08-20,"TR10234","SKU13292",2,"",NA
"OD10220","C100",2023-08-17,"Delivered","SH10220",2023-08-20,"TR10234","SKU14692",3,"",NA
"OD10220","C100",2023-08-17,"Delivered","SH10220",2023-08-20,"TR10234","SKU11361",3,"",NA
"OD10220","C100",2023-08-17,"Delivered","SH10220",2023-08-20,"TR10234","SKU11165",2,"",NA
"OD10221","C110",2024-01-08,"Delivered","SH10221",2024-01-12,"TR10235","SKU12122",3,"",NA
"OD10221","C110",2024-01-08,"Delivered","SH10221",2024-01-12,"TR10235","SKU13456",3,"",NA
"OD10221","C110",2024-01-08,"Delivered","SH10221",2024-01-12,"TR10235","SKU14705",5,"",NA
"OD10221","C110",2024-01-08,"Delivered","SH10221",2024-01-12,"TR10235","SKU11353",3,"",NA
"OD10221","C110",2024-01-08,"Delivered","SH10221",2024-01-12,"TR10235","SKU10296",4,"",NA
"OD10221","C110",2024-01-08,"Delivered","SH10221",2024-01-12,"TR10235","SKU14176",1,"",NA
"OD10221","C110",2024-01-08,"Delivered","SH10221",2024-01-12,"TR10235","SKU12600",4,"",NA
"OD10222","C127",2023-04-10,"Delivered","SH10222",2023-04-14,"TR10236","SKU13384",2,"",NA
"OD10222","C127",2023-04-10,"Delivered","SH10222",2023-04-14,"TR10236","SKU10163",2,"",NA
"OD10222","C127",2023-04-10,"Delivered","SH10222",2023-04-14,"TR10236","SKU12406",5,"",NA
"OD10222","C127",2023-04-10,"Delivered","SH10222",2023-04-14,"TR10236","SKU12596",3,"",NA
"OD10222","C127",2023-04-10,"Delivered","SH10222",2023-04-14,"TR10236","SKU14707",2,"",NA
"OD10222","C127",2023-04-10,"Delivered","SH10222",2023-04-14,"TR10236","SKU12686",3,"",NA
"OD10222","C127",2023-04-10,"Delivered","SH10222",2023-04-14,"TR10236","SKU10308",5,"",NA
"OD10222","C127",2023-04-10,"Delivered","SH10222",2023-04-14,"TR10236","SKU12149",4,"",NA
"OD10222","C127",2023-04-10,"Delivered","SH10222",2023-04-14,"TR10236","SKU10901",2,"",NA
"OD10222","C127",2023-04-10,"Delivered","SH10222",2023-04-14,"TR10236","SKU11730",4,"",NA
"OD10223","C22",2023-05-18,"Delivered","SH10223",2023-05-20,"TR10237","SKU14850",3,"",NA
"OD10223","C22",2023-05-18,"Delivered","SH10223",2023-05-20,"TR10237","SKU13948",2,"",NA
"OD10223","C22",2023-05-18,"Delivered","SH10223",2023-05-20,"TR10237","SKU10117",1,"",NA
"OD10223","C22",2023-05-18,"Delivered","SH10223",2023-05-20,"TR10237","SKU14676",3,"",NA
"OD10223","C22",2023-05-18,"Delivered","SH10223",2023-05-20,"TR10237","SKU13642",5,"",NA
"OD10223","C22",2023-05-18,"Delivered","SH10223",2023-05-20,"TR10237","SKU14798",3,"",NA
"OD10223","C22",2023-05-18,"Delivered","SH10223",2023-05-20,"TR10237","SKU11210",3,"",NA
"OD10223","C22",2023-05-18,"Delivered","SH10223",2023-05-20,"TR10237","SKU13151",3,"",NA
"OD10224","C160",2023-02-17,"Delivered","SH10224",2023-02-20,"TR10238","SKU14337",5,"",NA
"OD10224","C160",2023-02-17,"Delivered","SH10224",2023-02-20,"TR10238","SKU11215",3,"",NA
"OD10224","C160",2023-02-17,"Delivered","SH10224",2023-02-20,"TR10238","SKU11659",5,"",NA
"OD10224","C160",2023-02-17,"Delivered","SH10224",2023-02-20,"TR10238","SKU14480",1,"",NA
"OD10224","C160",2023-02-17,"Delivered","SH10224",2023-02-20,"TR10238","SKU14582",3,"",NA
"OD10224","C160",2023-02-17,"Delivered","SH10224",2023-02-20,"TR10238","SKU14705",3,"",NA
"OD10224","C160",2023-02-17,"Delivered","SH10224",2023-02-20,"TR10238","SKU10059",1,"",NA
"OD10225","C50",2023-08-07,"Delivered","SH10225",2023-08-08,"TR10239","SKU11388",5,"",NA
"OD10225","C50",2023-08-07,"Delivered","SH10225",2023-08-08,"TR10239","SKU12753",4,"",NA
"OD10225","C50",2023-08-07,"Delivered","SH10225",2023-08-08,"TR10239","SKU14775",5,"",NA
"OD10226","C104",2023-10-08,"Delivered","SH10226",2023-10-15,"TR10240","SKU13544",5,"",NA
"OD10227","C86",2023-02-19,"Delivered","SH10227",2023-02-24,"TR10241","SKU14362",1,"",NA
"OD10227","C86",2023-02-19,"Delivered","SH10227",2023-02-24,"TR10241","SKU13277",5,"",NA
"OD10227","C86",2023-02-19,"Delivered","SH10227",2023-02-24,"TR10241","SKU12159",3,"",NA
"OD10227","C86",2023-02-19,"Delivered","SH10227",2023-02-24,"TR10241","SKU10058",5,"",NA
"OD10227","C86",2023-02-19,"Delivered","SH10227",2023-02-24,"TR10241","SKU11274",1,"",NA
"OD10227","C86",2023-02-19,"Delivered","SH10227",2023-02-24,"TR10241","SKU13754",4,"",NA
"OD10227","C86",2023-02-19,"Delivered","SH10227",2023-02-24,"TR10241","SKU12936",3,"",NA
"OD10227","C86",2023-02-19,"Delivered","SH10227",2023-02-24,"TR10241","SKU12162",4,"",NA
"OD10228","C97",2023-05-20,"Delivered","SH10228",2023-05-27,"TR10243","SKU11188",4,"",NA
"OD10228","C97",2023-05-20,"Delivered","SH10228",2023-05-27,"TR10243","SKU12807",5,"",NA
"OD10228","C97",2023-05-20,"Delivered","SH10228",2023-05-27,"TR10243","SKU10063",2,"",NA
"OD10228","C97",2023-05-20,"Delivered","SH10228",2023-05-27,"TR10243","SKU10896",2,"",NA
"OD10228","C97",2023-05-20,"Delivered","SH10228",2023-05-27,"TR10243","SKU11790",2,"",NA
"OD10229","C166",2023-12-19,"Delivered","SH10229",2023-12-21,"TR10245","SKU12323",4,"",NA
"OD10230","C3",2023-10-19,"Delivered","SH10230",2023-10-24,"TR10246","SKU13659",2,"",NA
"OD10231","C125",2023-06-09,"Delivered","SH10231",2023-06-10,"TR10247","SKU11611",2,"",NA
"OD10231","C125",2023-06-09,"Delivered","SH10231",2023-06-10,"TR10247","SKU10977",2,"",NA
"OD10231","C125",2023-06-09,"Delivered","SH10231",2023-06-10,"TR10247","SKU11700",4,"",NA
"OD10232","C52",2023-06-29,"Returned","SH10232",2023-07-03,"TR10248","SKU13631",4,"2",2023-07-13
"OD10232","C52",2023-06-29,"Returned","SH10232",2023-07-03,"TR10248","SKU10265",1,"1",2023-07-23
"OD10232","C52",2023-06-29,"Returned","SH10232",2023-07-03,"TR10248","SKU12007",4,"3",2023-07-09
"OD10232","C52",2023-06-29,"Returned","SH10232",2023-07-03,"TR10248","SKU11499",4,"2",2023-07-17
"OD10232","C52",2023-06-29,"Returned","SH10232",2023-07-03,"TR10248","SKU11255",4,"3",2023-07-17
"OD10232","C52",2023-06-29,"Returned","SH10232",2023-07-03,"TR10248","SKU10407",4,"3",2023-07-25
"OD10232","C52",2023-06-29,"Returned","SH10232",2023-07-03,"TR10248","SKU11543",2,"2",2023-07-25
"OD10232","C52",2023-06-29,"Returned","SH10232",2023-07-03,"TR10248","SKU12469",4,"4",2023-07-14
"OD10232","C52",2023-06-29,"Returned","SH10232",2023-07-03,"TR10248","SKU13983",3,"3",2023-07-27
"OD10232","C52",2023-06-29,"Returned","SH10232",2023-07-03,"TR10248","SKU14877",5,"4",2023-07-28
"OD10233","C10",2023-08-08,"Delivered","SH10233",2023-08-14,"TR10249","SKU13861",5,"",NA
"OD10233","C10",2023-08-08,"Delivered","SH10233",2023-08-14,"TR10249","SKU13956",4,"",NA
"OD10233","C10",2023-08-08,"Delivered","SH10233",2023-08-14,"TR10249","SKU10122",2,"",NA
"OD10233","C10",2023-08-08,"Delivered","SH10233",2023-08-14,"TR10249","SKU10913",4,"",NA
"OD10233","C10",2023-08-08,"Delivered","SH10233",2023-08-14,"TR10249","SKU11813",5,"",NA
"OD10233","C10",2023-08-08,"Delivered","SH10233",2023-08-14,"TR10249","SKU13470",4,"",NA
"OD10233","C10",2023-08-08,"Delivered","SH10233",2023-08-14,"TR10249","SKU14300",3,"",NA
"OD10234","C39",2023-12-09,"Returned","SH10234",2023-12-15,"TR10251","SKU10604",4,"2",2023-12-31
"OD10234","C39",2023-12-09,"Returned","SH10234",2023-12-15,"TR10251","SKU14846",3,"3",2023-12-23
"OD10234","C39",2023-12-09,"Returned","SH10234",2023-12-15,"TR10251","SKU13365",4,"2",2023-12-31
"OD10234","C39",2023-12-09,"Returned","SH10234",2023-12-15,"TR10251","SKU14300",2,"2",2024-01-03
"OD10234","C39",2023-12-09,"Returned","SH10234",2023-12-15,"TR10251","SKU13486",3,"2",2024-01-03
"OD10234","C39",2023-12-09,"Returned","SH10234",2023-12-15,"TR10251","SKU12402",3,"1",2023-12-24
"OD10234","C39",2023-12-09,"Returned","SH10234",2023-12-15,"TR10251","SKU14390",3,"3",2023-12-19
"OD10234","C39",2023-12-09,"Returned","SH10234",2023-12-15,"TR10251","SKU14862",3,"3",2023-12-30
"OD10234","C39",2023-12-09,"Returned","SH10234",2023-12-15,"TR10251","SKU13011",4,"4",2023-12-22
"OD10234","C39",2023-12-09,"Returned","SH10234",2023-12-15,"TR10251","SKU14052",1,"1",2023-12-29
"OD10235","C154",2023-12-12,"Delivered","SH10235",2023-12-15,"TR10252","SKU14499",1,"",NA
"OD10235","C154",2023-12-12,"Delivered","SH10235",2023-12-15,"TR10252","SKU12570",1,"",NA
"OD10235","C154",2023-12-12,"Delivered","SH10235",2023-12-15,"TR10252","SKU11315",2,"",NA
"OD10235","C154",2023-12-12,"Delivered","SH10235",2023-12-15,"TR10252","SKU11618",5,"",NA
"OD10235","C154",2023-12-12,"Delivered","SH10235",2023-12-15,"TR10252","SKU11273",4,"",NA
"OD10235","C154",2023-12-12,"Delivered","SH10235",2023-12-15,"TR10252","SKU10680",2,"",NA
"OD10235","C154",2023-12-12,"Delivered","SH10235",2023-12-15,"TR10252","SKU14579",5,"",NA
"OD10235","C154",2023-12-12,"Delivered","SH10235",2023-12-15,"TR10252","SKU13697",3,"",NA
"OD10235","C154",2023-12-12,"Delivered","SH10235",2023-12-15,"TR10252","SKU11797",1,"",NA
"OD10235","C154",2023-12-12,"Delivered","SH10235",2023-12-15,"TR10252","SKU11800",4,"",NA
"OD10236","C138",2023-01-30,"Returned","SH10236",2023-02-06,"TR10253","SKU11530",5,"1",2023-02-17
"OD10236","C138",2023-01-30,"Returned","SH10236",2023-02-06,"TR10253","SKU10656",1,"1",2023-02-11
"OD10236","C138",2023-01-30,"Returned","SH10236",2023-02-06,"TR10253","SKU14897",4,"2",2023-02-25
"OD10236","C138",2023-01-30,"Returned","SH10236",2023-02-06,"TR10253","SKU11505",1,"1",2023-02-19
"OD10236","C138",2023-01-30,"Returned","SH10236",2023-02-06,"TR10253","SKU14017",5,"2",2023-02-25
"OD10236","C138",2023-01-30,"Returned","SH10236",2023-02-06,"TR10253","SKU10717",3,"3",2023-02-11
"OD10236","C138",2023-01-30,"Returned","SH10236",2023-02-06,"TR10253","SKU12404",4,"3",2023-02-22
"OD10236","C138",2023-01-30,"Returned","SH10236",2023-02-06,"TR10253","SKU12740",2,"1",2023-03-01
"OD10237","C126",2023-07-06,"Delivered","SH10237",2023-07-08,"TR10254","SKU13445",1,"",NA
"OD10237","C126",2023-07-06,"Delivered","SH10237",2023-07-08,"TR10254","SKU11937",2,"",NA
"OD10237","C126",2023-07-06,"Delivered","SH10237",2023-07-08,"TR10254","SKU13333",4,"",NA
"OD10237","C126",2023-07-06,"Delivered","SH10237",2023-07-08,"TR10254","SKU10929",4,"",NA
"OD10237","C126",2023-07-06,"Delivered","SH10237",2023-07-08,"TR10254","SKU10725",3,"",NA
"OD10237","C126",2023-07-06,"Delivered","SH10237",2023-07-08,"TR10254","SKU14510",2,"",NA
"OD10237","C126",2023-07-06,"Delivered","SH10237",2023-07-08,"TR10254","SKU11681",3,"",NA
"OD10237","C126",2023-07-06,"Delivered","SH10237",2023-07-08,"TR10254","SKU12018",2,"",NA
"OD10237","C126",2023-07-06,"Delivered","SH10237",2023-07-08,"TR10254","SKU13168",2,"",NA
"OD10237","C126",2023-07-06,"Delivered","SH10237",2023-07-08,"TR10254","SKU14867",1,"",NA
"OD10238","C39",2023-04-15,"Delivered","SH10238",2023-04-20,"TR10255","SKU10220",4,"",NA
"OD10238","C39",2023-04-15,"Delivered","SH10238",2023-04-20,"TR10255","SKU10330",3,"",NA
"OD10238","C39",2023-04-15,"Delivered","SH10238",2023-04-20,"TR10255","SKU14122",3,"",NA
"OD10239","C134",2023-08-15,"Delivered","SH10239",2023-08-19,"TR10256","SKU12873",4,"",NA
"OD10240","C130",2023-06-23,"Delivered","SH10240",2023-06-27,"TR10257","SKU10035",3,"",NA
"OD10240","C130",2023-06-23,"Delivered","SH10240",2023-06-27,"TR10257","SKU11552",3,"",NA
"OD10240","C130",2023-06-23,"Delivered","SH10240",2023-06-27,"TR10257","SKU12146",1,"",NA
"OD10241","C85",2023-12-18,"Returned","SH10241",2023-12-20,"TR10258","SKU13332",2,"2",2024-01-05
"OD10241","C85",2023-12-18,"Returned","SH10241",2023-12-20,"TR10258","SKU10534",2,"2",2023-12-27
"OD10241","C85",2023-12-18,"Returned","SH10241",2023-12-20,"TR10258","SKU11409",5,"2",2023-12-27
"OD10241","C85",2023-12-18,"Returned","SH10241",2023-12-20,"TR10258","SKU10558",5,"5",2023-12-31
"OD10241","C85",2023-12-18,"Returned","SH10241",2023-12-20,"TR10258","SKU11657",5,"1",2024-01-08
"OD10241","C85",2023-12-18,"Returned","SH10241",2023-12-20,"TR10258","SKU10504",1,"1",2024-01-09
"OD10241","C85",2023-12-18,"Returned","SH10241",2023-12-20,"TR10258","SKU13651",1,"1",2024-01-16
"OD10241","C85",2023-12-18,"Returned","SH10241",2023-12-20,"TR10258","SKU11478",5,"4",2024-01-11
"OD10241","C85",2023-12-18,"Returned","SH10241",2023-12-20,"TR10258","SKU14606",5,"5",2024-01-15
"OD10242","C17",2023-08-31,"Returned","SH10242",2023-09-06,"TR10259","SKU11667",2,"2",2023-09-13
"OD10242","C17",2023-08-31,"Returned","SH10242",2023-09-06,"TR10259","SKU14561",3,"1",2023-09-28
"OD10242","C17",2023-08-31,"Returned","SH10242",2023-09-06,"TR10259","SKU12680",3,"2",2023-09-18
"OD10242","C17",2023-08-31,"Returned","SH10242",2023-09-06,"TR10259","SKU12092",1,"1",2023-09-21
"OD10242","C17",2023-08-31,"Returned","SH10242",2023-09-06,"TR10259","SKU11246",2,"1",2023-09-15
"OD10242","C17",2023-08-31,"Returned","SH10242",2023-09-06,"TR10259","SKU12286",4,"2",2023-09-10
"OD10242","C17",2023-08-31,"Returned","SH10242",2023-09-06,"TR10259","SKU13700",3,"2",2023-09-26
"OD10242","C17",2023-08-31,"Returned","SH10242",2023-09-06,"TR10259","SKU14864",1,"1",2023-09-18
"OD10242","C17",2023-08-31,"Returned","SH10242",2023-09-06,"TR10259","SKU14516",1,"1",2023-09-27
"OD10243","C134",2023-03-13,"Delivered","SH10243",2023-03-15,"TR10260","SKU11177",3,"",NA
"OD10243","C134",2023-03-13,"Delivered","SH10243",2023-03-15,"TR10260","SKU10394",2,"",NA
"OD10243","C134",2023-03-13,"Delivered","SH10243",2023-03-15,"TR10260","SKU11896",3,"",NA
"OD10243","C134",2023-03-13,"Delivered","SH10243",2023-03-15,"TR10260","SKU12660",1,"",NA
"OD10243","C134",2023-03-13,"Delivered","SH10243",2023-03-15,"TR10260","SKU14826",5,"",NA
"OD10244","C64",2023-12-01,"Delivered","SH10244",2023-12-04,"TR10261","SKU14396",5,"",NA
"OD10244","C64",2023-12-01,"Delivered","SH10244",2023-12-04,"TR10261","SKU11583",4,"",NA
"OD10245","C182",2023-05-22,"Delivered","SH10245",2023-05-25,"TR10262","SKU13126",4,"",NA
"OD10245","C182",2023-05-22,"Delivered","SH10245",2023-05-25,"TR10262","SKU10400",4,"",NA
"OD10245","C182",2023-05-22,"Delivered","SH10245",2023-05-25,"TR10262","SKU14502",2,"",NA
"OD10246","C110",2024-03-02,"Delivered","SH10246",2024-03-03,"TR10264","SKU11262",2,"",NA
"OD10246","C110",2024-03-02,"Delivered","SH10246",2024-03-03,"TR10264","SKU12232",3,"",NA
"OD10246","C110",2024-03-02,"Delivered","SH10246",2024-03-03,"TR10264","SKU11731",2,"",NA
"OD10246","C110",2024-03-02,"Delivered","SH10246",2024-03-03,"TR10264","SKU12627",4,"",NA
"OD10246","C110",2024-03-02,"Delivered","SH10246",2024-03-03,"TR10264","SKU13161",2,"",NA
"OD10246","C110",2024-03-02,"Delivered","SH10246",2024-03-03,"TR10264","SKU10182",1,"",NA
"OD10246","C110",2024-03-02,"Delivered","SH10246",2024-03-03,"TR10264","SKU12900",1,"",NA
"OD10247","C55",2023-08-21,"Delivered","SH10247",2023-08-23,"TR10265","SKU13967",4,"",NA
"OD10247","C55",2023-08-21,"Delivered","SH10247",2023-08-23,"TR10265","SKU12617",2,"",NA
"OD10247","C55",2023-08-21,"Delivered","SH10247",2023-08-23,"TR10265","SKU11997",4,"",NA
"OD10247","C55",2023-08-21,"Delivered","SH10247",2023-08-23,"TR10265","SKU11217",2,"",NA
"OD10248","C26",2023-05-18,"Returned","SH10248",2023-05-22,"TR10266","SKU14921",4,"2",2023-06-04
"OD10248","C26",2023-05-18,"Returned","SH10248",2023-05-22,"TR10266","SKU14601",2,"1",2023-05-28
"OD10248","C26",2023-05-18,"Returned","SH10248",2023-05-22,"TR10266","SKU14558",2,"2",2023-05-27
"OD10248","C26",2023-05-18,"Returned","SH10248",2023-05-22,"TR10266","SKU10852",3,"3",2023-06-06
"OD10248","C26",2023-05-18,"Returned","SH10248",2023-05-22,"TR10266","SKU13698",3,"3",2023-06-04
"OD10248","C26",2023-05-18,"Returned","SH10248",2023-05-22,"TR10266","SKU11039",2,"1",2023-06-12
"OD10249","C58",2023-07-28,"Delivered","SH10249",2023-08-04,"TR10267","SKU10101",4,"",NA
"OD10249","C58",2023-07-28,"Delivered","SH10249",2023-08-04,"TR10267","SKU10621",3,"",NA
"OD10249","C58",2023-07-28,"Delivered","SH10249",2023-08-04,"TR10267","SKU14511",5,"",NA
"OD10249","C58",2023-07-28,"Delivered","SH10249",2023-08-04,"TR10267","SKU11807",5,"",NA
"OD10249","C58",2023-07-28,"Delivered","SH10249",2023-08-04,"TR10267","SKU12572",2,"",NA
"OD10249","C58",2023-07-28,"Delivered","SH10249",2023-08-04,"TR10267","SKU13924",3,"",NA
"OD10249","C58",2023-07-28,"Delivered","SH10249",2023-08-04,"TR10267","SKU12290",5,"",NA
"OD10249","C58",2023-07-28,"Delivered","SH10249",2023-08-04,"TR10267","SKU11564",5,"",NA
"OD10250","C127",2023-10-17,"Delivered","SH10250",2023-10-19,"TR10268","SKU10362",5,"",NA
"OD10250","C127",2023-10-17,"Delivered","SH10250",2023-10-19,"TR10268","SKU11507",4,"",NA
"OD10250","C127",2023-10-17,"Delivered","SH10250",2023-10-19,"TR10268","SKU13457",3,"",NA
"OD10250","C127",2023-10-17,"Delivered","SH10250",2023-10-19,"TR10268","SKU13831",2,"",NA
"OD10250","C127",2023-10-17,"Delivered","SH10250",2023-10-19,"TR10268","SKU12010",1,"",NA
"OD10250","C127",2023-10-17,"Delivered","SH10250",2023-10-19,"TR10268","SKU13911",3,"",NA
"OD10250","C127",2023-10-17,"Delivered","SH10250",2023-10-19,"TR10268","SKU14789",1,"",NA
"OD10250","C127",2023-10-17,"Delivered","SH10250",2023-10-19,"TR10268","SKU14758",3,"",NA
"OD10250","C127",2023-10-17,"Delivered","SH10250",2023-10-19,"TR10268","SKU12089",2,"",NA
"OD10251","C139",2023-11-14,"Delivered","SH10251",2023-11-19,"TR10269","SKU14369",4,"",NA
"OD10251","C139",2023-11-14,"Delivered","SH10251",2023-11-19,"TR10269","SKU11734",4,"",NA
"OD10251","C139",2023-11-14,"Delivered","SH10251",2023-11-19,"TR10269","SKU12785",1,"",NA
"OD10252","C156",2023-04-04,"Delivered","SH10252",2023-04-06,"TR10270","SKU11916",4,"",NA
"OD10252","C156",2023-04-04,"Delivered","SH10252",2023-04-06,"TR10270","SKU13536",5,"",NA
"OD10252","C156",2023-04-04,"Delivered","SH10252",2023-04-06,"TR10270","SKU14439",3,"",NA
"OD10253","C154",2023-07-24,"Delivered","SH10253",2023-07-30,"TR10271","SKU12913",4,"",NA
"OD10253","C154",2023-07-24,"Delivered","SH10253",2023-07-30,"TR10271","SKU12714",4,"",NA
"OD10253","C154",2023-07-24,"Delivered","SH10253",2023-07-30,"TR10271","SKU13436",4,"",NA
"OD10253","C154",2023-07-24,"Delivered","SH10253",2023-07-30,"TR10271","SKU11557",4,"",NA
"OD10253","C154",2023-07-24,"Delivered","SH10253",2023-07-30,"TR10271","SKU14701",4,"",NA
"OD10254","C57",2024-02-09,"Delivered","SH10254",2024-02-16,"TR10272","SKU12122",4,"",NA
"OD10254","C57",2024-02-09,"Delivered","SH10254",2024-02-16,"TR10272","SKU12692",3,"",NA
"OD10254","C57",2024-02-09,"Delivered","SH10254",2024-02-16,"TR10272","SKU12410",4,"",NA
"OD10254","C57",2024-02-09,"Delivered","SH10254",2024-02-16,"TR10272","SKU13743",1,"",NA
"OD10255","C74",2023-03-17,"Delivered","SH10255",2023-03-24,"TR10273","SKU10323",2,"",NA
"OD10255","C74",2023-03-17,"Delivered","SH10255",2023-03-24,"TR10273","SKU14502",3,"",NA
"OD10255","C74",2023-03-17,"Delivered","SH10255",2023-03-24,"TR10273","SKU10994",3,"",NA
"OD10255","C74",2023-03-17,"Delivered","SH10255",2023-03-24,"TR10273","SKU14707",2,"",NA
"OD10255","C74",2023-03-17,"Delivered","SH10255",2023-03-24,"TR10273","SKU10485",2,"",NA
"OD10255","C74",2023-03-17,"Delivered","SH10255",2023-03-24,"TR10273","SKU14218",4,"",NA
"OD10256","C8",2023-12-18,"Delivered","SH10256",2023-12-21,"TR10274","SKU10429",2,"",NA
"OD10256","C8",2023-12-18,"Delivered","SH10256",2023-12-21,"TR10274","SKU10183",5,"",NA
"OD10256","C8",2023-12-18,"Delivered","SH10256",2023-12-21,"TR10274","SKU13902",4,"",NA
"OD10256","C8",2023-12-18,"Delivered","SH10256",2023-12-21,"TR10274","SKU12837",5,"",NA
"OD10256","C8",2023-12-18,"Delivered","SH10256",2023-12-21,"TR10274","SKU13893",2,"",NA
"OD10256","C8",2023-12-18,"Delivered","SH10256",2023-12-21,"TR10274","SKU13721",3,"",NA
"OD10256","C8",2023-12-18,"Delivered","SH10256",2023-12-21,"TR10274","SKU14100",4,"",NA
"OD10256","C8",2023-12-18,"Delivered","SH10256",2023-12-21,"TR10274","SKU13402",3,"",NA
"OD10257","C191",2024-03-06,"In transit","SH10257",2024-03-11,"TR10275","SKU12443",3,"",NA
"OD10257","C191",2024-03-06,"In transit","SH10257",2024-03-11,"TR10275","SKU10005",3,"",NA
"OD10257","C191",2024-03-06,"In transit","SH10257",2024-03-11,"TR10275","SKU12527",2,"",NA
"OD10257","C191",2024-03-06,"In transit","SH10257",2024-03-11,"TR10275","SKU10596",4,"",NA
"OD10257","C191",2024-03-06,"In transit","SH10257",2024-03-11,"TR10275","SKU11588",4,"",NA
"OD10257","C191",2024-03-06,"In transit","SH10257",2024-03-11,"TR10275","SKU10063",1,"",NA
"OD10257","C191",2024-03-06,"In transit","SH10257",2024-03-11,"TR10275","SKU12902",3,"",NA
"OD10257","C191",2024-03-06,"In transit","SH10257",2024-03-11,"TR10275","SKU14869",2,"",NA
"OD10257","C191",2024-03-06,"In transit","SH10257",2024-03-11,"TR10275","SKU11319",3,"",NA
"OD10257","C191",2024-03-06,"In transit","SH10257",2024-03-11,"TR10275","SKU13537",2,"",NA
"OD10258","C91",2023-05-09,"Returned","SH10258",2023-05-16,"TR10276","SKU14119",2,"1",2023-05-21
"OD10258","C91",2023-05-09,"Returned","SH10258",2023-05-16,"TR10276","SKU11052",3,"2",2023-05-19
"OD10258","C91",2023-05-09,"Returned","SH10258",2023-05-16,"TR10276","SKU13005",3,"1",2023-05-21
"OD10259","C77",2023-10-14,"Returned","SH10259",2023-10-20,"TR10277","SKU10559",2,"1",2023-11-05
"OD10259","C77",2023-10-14,"Returned","SH10259",2023-10-20,"TR10277","SKU14523",4,"2",2023-11-08
"OD10259","C77",2023-10-14,"Returned","SH10259",2023-10-20,"TR10277","SKU11918",2,"2",2023-11-02
"OD10259","C77",2023-10-14,"Returned","SH10259",2023-10-20,"TR10277","SKU14542",4,"2",2023-10-31
"OD10260","C47",2023-06-18,"Returned","SH10260",2023-06-22,"TR10278","SKU14041",2,"2",2023-07-06
"OD10260","C47",2023-06-18,"Returned","SH10260",2023-06-22,"TR10278","SKU14912",2,"2",2023-07-07
"OD10260","C47",2023-06-18,"Returned","SH10260",2023-06-22,"TR10278","SKU13764",3,"3",2023-07-14
"OD10260","C47",2023-06-18,"Returned","SH10260",2023-06-22,"TR10278","SKU10995",2,"2",2023-07-03
"OD10260","C47",2023-06-18,"Returned","SH10260",2023-06-22,"TR10278","SKU13115",3,"2",2023-07-04
"OD10261","C127",2024-02-25,"Delivered","SH10261",2024-03-03,"TR10279","SKU10745",4,"",NA
"OD10261","C127",2024-02-25,"Delivered","SH10261",2024-03-03,"TR10279","SKU11601",1,"",NA
"OD10261","C127",2024-02-25,"Delivered","SH10261",2024-03-03,"TR10279","SKU12926",2,"",NA
"OD10262","C63",2024-03-02,"Returned","SH10262",2024-03-03,"TR10280","SKU14357",2,"2",2024-03-11
"OD10262","C63",2024-03-02,"Returned","SH10262",2024-03-03,"TR10280","SKU14777",3,"3",2024-03-24
"OD10262","C63",2024-03-02,"Returned","SH10262",2024-03-03,"TR10280","SKU12442",3,"1",2024-03-24
"OD10262","C63",2024-03-02,"Returned","SH10262",2024-03-03,"TR10280","SKU12673",2,"2",2024-03-24
"OD10262","C63",2024-03-02,"Returned","SH10262",2024-03-03,"TR10280","SKU10133",3,"3",2024-03-30
"OD10262","C63",2024-03-02,"Returned","SH10262",2024-03-03,"TR10280","SKU12624",2,"2",2024-03-26
"OD10263","C182",2023-08-05,"Returned","SH10263",2023-08-07,"TR10281","SKU13475",4,"4",2023-08-23
"OD10264","C93",2023-12-26,"Delivered","SH10264",2024-01-01,"TR10282","SKU11095",4,"",NA
"OD10264","C93",2023-12-26,"Delivered","SH10264",2024-01-01,"TR10282","SKU13909",4,"",NA
"OD10264","C93",2023-12-26,"Delivered","SH10264",2024-01-01,"TR10282","SKU11420",2,"",NA
